Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Industry,Business Description,Company Website,Started in,Male Presenters,Female Presenters,Pitchers Average Age,Pitchers City,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Part of Match off,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Royalty Percentage,Royalty Recouped Amount,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present
1,Meera'sCelebrations,0,149,20-Dec-21,04-Feb-22,,Unseen,Business Services,Wedding ceremonial items,https://www.facebook.com/meeracelebrations/,2010,1,1,Middle,Ludhiana,,,,,,,,,,,50,25,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Artment,0,150,20-Dec-21,04-Feb-22,,Unseen,Lifestyle/Home,Exquisite pieces of home decor,https://theartment.com/,2019,1,1,Young,Gurgaon,,100,,,,,,,,,170,2.5,6800,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Powertree,0,151,20-Dec-21,04-Feb-22,,Unseen,Manufacturing,Beautiful efficient solar panels,https://powertree.co.in/,2018,2,,Middle,Gandhinagar,,,,,,,,,,,150,2.5,6000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Eume,0,152,20-Dec-21,04-Feb-22,,Unseen,Beauty/Fashion,Massager Backpack,https://eumeworld.com/,2018,2,1,Middle,Mumbai,1200,,,,,,,,,,150,2,7500,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Hoovu,1,153,02-Jan-23,10-Mar-23,02-Jan-23,Entrepreneurship Ki Leher Ek Baar Firse,Business Services,Fresh Pooja flowers,https://hoovufresh.com/,2019,,2,Young,Bangalore,,65,,,,,,,,,80,1,8000,1,1,100,2,,,5000,2,,,,,,,,,,,,,50,1,,50,1,,,,,,,,,,,,,1,1,1,1,1,,,
2,Dorji,1,154,02-Jan-23,10-Mar-23,02-Jan-23,Entrepreneurship Ki Leher Ek Baar Firse,Food and Beverage,Flavors of Tea,https://dorjeteas.com/,2018,2,,Young,Darjeeling,,11,,,,,,,,,30,5,600,1,1,30,15,,,200,3,,,,,,,10,5,,10,5,,,,,10,5,,,,,,,,,,,,,1,1,1,1,1,,,
2,Recode,1,155,02-Jan-23,10-Mar-23,02-Jan-23,Entrepreneurship Ki Leher Ek Baar Firse,Beauty/Fashion,Beauty & cosmetics,https://shop.recodestudios.com/,2018,2,,Middle,Ludhiana,,,,,,,,,,,100,1,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,VeryMuchIndian,2,156,02-Jan-23,10-Mar-23,03-Jan-23,A Bigger Vision,Beauty/Fashion,Paithani Handloom Sarees,https://www.verymuchindian.com/,2018,1,1,Middle,Pune,150,,35,,,,,,,,50,3,1667,1,1,50,10,,,500,2,,,,25,5,,,,,,,,25,5,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,WatchoutWearables,2,157,02-Jan-23,10-Mar-23,03-Jan-23,A Bigger Vision,Electronics,Smart watches,https://www.watchoutwearables.com/,2021,2,,Young,Thane,,25,,,,,,,,,200,5,4000,1,1,100,10,100,,1000,2,,,,,,,50,5,50,50,5,50,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,SoupX,2,158,02-Jan-23,10-Mar-23,03-Jan-23,A Bigger Vision,Food and Beverage,Soup based meals,https://www.soupx.in/,2021,2,,Young,Delhi,,,45,,,yes,,,,,75,6,1250,1,1,50,18,25,,277.7777778,1,,,,,,,50,18,25,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,ATMOSPHERE,3,159,02-Jan-23,10-Mar-23,04-Jan-23,Thrilling and Thunderous Pitches,Food and Beverage,Varieties of kombucha,https://atmospherestudio.in/,2019,,2,Young,Delhi,,,,,,,,,,,75,3,2500,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Stage,3,160,02-Jan-23,10-Mar-23,04-Jan-23,Thrilling and Thunderous Pitches,Entertainment,Web series and movies in Indian languages,https://www.stage.in/,,3,,Young,"Bhiwani,Barnagar",,,,,,,,,,,300,1,30000,1,1,150,0.6,150,,25000,3,,,,50,0.2,50,,,,,,,50,0.2,50,50,0.2,50,,,,,,,,,,,,1,1,1,1,1,,,
2,Girgit,3,161,02-Jan-23,10-Mar-23,04-Jan-23,Thrilling and Thunderous Pitches,Beauty/Fashion,color-changing clothing products,https://www.girgitstore.com/,2022,1,1,Young,Mumbai,,,,,,,,,,,20,10,200,1,1,20,20,,,100,1,,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,GearHeadMotors,4,162,02-Jan-23,10-Mar-23,05-Jan-23,Ideas Meets Opportunity,Vehicles/Electrical Vehicles,Electric vehicles bikes,https://www.ghmev.com/,,2,,Young,Hyderabad,,,,,,,,,,,75,2,3750,1,1,100,6.67,,,1499.250375,2,,,,,,,,,,,,,50,3.335,,50,3.335,,,,,,,,,,,,,1,1,1,1,1,,,
2,PatilKaki,4,163,02-Jan-23,10-Mar-23,05-Jan-23,Ideas Meets Opportunity,Food and Beverage,Homemade snacks,https://patilkaki.com/,2020,2,1,Young,Mumbai,,,,,,,,,,,40,2.5,1600,1,1,40,4,,,1000,2,,,,,,,,,,20,2,,,,,20,2,,,,,,,,,,,,,1,1,1,1,1,,,
2,Brandsdaddy,4,164,02-Jan-23,10-Mar-23,05-Jan-23,Ideas Meets Opportunity,Manufacturing,Auto Fire Extinguisher,https://www.brandsdaddy.com/,2013,1,1,Middle,Mumbai,,12,60,,,,,,,,70,5,1400,1,1,35,5,35,,700,1,,,,35,5,35,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Winston,5,165,02-Jan-23,10-Mar-23,06-Jan-23,Investing in the Future of India,Beauty/Fashion,Techno beauty products at home,https://winstonindia.com/,,1,1,Middle,Faridabad,,46,,,,,,,,,100,4,2500,1,1,100,10,,,1000,2,,,,,,,50,5,,50,5,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Flatheads,5,166,02-Jan-23,10-Mar-23,06-Jan-23,Investing in the Future of India,Beauty/Fashion,Shoes Sneakers Loafers,https://www.flatheads.in/,2019,1,,Middle,Bangalore,,,,,,yes,,,,,75,3,2500,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,OrganicSmokes,5,167,02-Jan-23,10-Mar-23,06-Jan-23,Investing in the Future of India,Beauty/Fashion,Organic Cigarettes Cigarillos Smokes,https://www.meaame.com/,,3,,Middle,Delhi,,40,,,,,,,,,100,1,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,TeaFit,6,168,02-Jan-23,10-Mar-23,09-Jan-23,Determined Entrepreneurs,Food and Beverage,Refreshing beverages,http://tea.fit/,,2,1,Young,Mumbai,,,,,,,,,,,50,3,1666.666667,1,1,50,8,,,625,4,,,,,,,12.5,2,,12.5,2,,12.5,2,,12.5,2,,,,,,,,,,,,,1,1,1,1,1,,,
2,Haqdarshak,6,169,02-Jan-23,10-Mar-23,09-Jan-23,Determined Entrepreneurs,Business Services,Platform to know about welfare schemes for MSMEs,https://haqdarshak.com/,2016,1,1,Middle,Shimla,,,,,,,,,,,100,0.5,20000,1,1,100,2,,,5000,3,,,,33.33,0.666,,,,,,,,33.33,0.666,,33.33,0.666,,,,,,,,,,,,,1,1,1,1,1,,,
2,Bhaskar'sPuranpoliGhar,6,170,02-Jan-23,10-Mar-23,09-Jan-23,Determined Entrepreneurs,Food and Beverage,Varieties of Puranpoli snacks,http://bhaskarspuranpolighar.in/,,3,,Middle,Thane,,,,,,,,,,,75,1,7500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,GunjanAppsStudios,7,171,02-Jan-23,10-Mar-23,10-Jan-23,Shaandar Businesses,Technology/Software,CHILDREN'S PLAYFUL LEARNING PARTNER,https://gunjanappstudios.com/,,1,1,Middle,Kolkata,2400,,,,,,,,,,250,1,25000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,TheSimplySalad,7,172,02-Jan-23,10-Mar-23,10-Jan-23,Shaandar Businesses,Food and Beverage,Freshly chopped salads,https://simplysalad.com/,,1,1,Young,Ahmedabad,,,,,,,,,,,30,10,300,1,1,30,10,,,300,2,,,,,,,15,5,,,,,15,5,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,AyuSynk,7,173,02-Jan-23,10-Mar-23,10-Jan-23,Shaandar Businesses,Medical/Health,Digital Stethoscopes,https://www.ayudevices.com/,2017,3,,Middle,Mumbai,,,,,,,,,,,100,1.5,6666.666667,1,1,50,3.5,50,10,1428.571429,1,,,,50,3.5,50,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,AtypicalAdvantage,8,174,02-Jan-23,10-Mar-23,11-Jan-23,Investment with Intent,Technology/Software,Platform for persons with disabilities,https://atypicaladvantage.in/,2020,1,,Middle,Jamshedpur,,,,,,,,,,,30,1,3000,1,1,30,3,,,1000,2,,,,15,1.5,,,,,,,,15,1.5,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,HouseOfChikankari,8,175,02-Jan-23,10-Mar-23,11-Jan-23,Investment with Intent,Beauty/Fashion,HANDMADE BY ARTISANS OF LUCKNOW,https://www.houseofchikankari.in/,2020,,2,Middle,Delhi,,,,,,,,,,,75,1,7500,1,1,75,3.75,,,2000,2,,,,,,,,,,,,,37.5,1.875,,37.5,1.875,,,,,,,,,,,,,1,1,1,1,1,,,
2,MagicOfMemories,8,176,02-Jan-23,10-Mar-23,11-Jan-23,Investment with Intent,Beauty/Fashion,DNA Jewllery,https://www.themagicofmemories.com/,2019,,1,Middle,Delhi,,,,,,,,,,,25,5,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Paradyes,9,177,02-Jan-23,10-Mar-23,12-Jan-23,Invest In Lifestyle,Beauty/Fashion,Semi Permanent Hair Color,https://www.birdsofparadyes.com/,2020,1,1,Young,Ahmedabad,350,,,,,,,,,,65,1,6500,1,1,65,2,,,3250,2,,,,,,,32.5,1,,,,,32.5,1,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Nestroots,9,178,02-Jan-23,10-Mar-23,12-Jan-23,Invest In Lifestyle,Lifestyle/Home,"House of design, aesthetics and elegance",https://www.nestroots.com/,,,1,Middle,Delhi,,,,,,,,,,,50,1,5000,1,1,50,2,,,2500,1,,,,50,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Zillionaire,10,179,02-Jan-23,10-Mar-23,13-Jan-23,Zillionaire Banne Ki Chah,Beauty/Fashion,Unique styles of stones and jewels,https://zillionaireindia.com/,,2,,Young,Jaipur,100,,,,,,,,,,50,3.3,1515.151515,1,1,100,10,,,1000,1,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Credmate,10,180,02-Jan-23,10-Mar-23,13-Jan-23,Zillionaire Banne Ki Chah,Technology/Software,Platform for credit score,https://credmate.in/,2020,2,,Middle,Ludhiana,,130,,,,,,,,,50,5,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Freebowler,10,181,02-Jan-23,10-Mar-23,13-Jan-23,Zillionaire Banne Ki Chah,Fitness/Sports/Outdoors,Non-Electric & Portable Bowling Machines,https://freebowler.com/,,2,,Middle,Bangalore,,,,,,,,,,,75,7.5,1000,1,1,25,7.5,50,10,333.3333333,1,,,,25,7.5,50,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,ABCSports&Fitness,11,182,02-Jan-23,10-Mar-23,16-Jan-23,Investing The Right Way,Fitness/Sports/Outdoors,Sports training institute,https://www.abcfitnessfirm.com/,,2,,Middle,Pune,,,,,,,,,,,40,2,2000,1,1,40,10,,,400,1,,,,,,,,,,,,,,,,40,10,,,,,,,,,,,,,1,1,1,1,1,,,
2,Primebook,11,183,02-Jan-23,10-Mar-23,16-Jan-23,Investing The Right Way,Technology/Software,Android Apps on Windows laptops,https://www.primebook.in/,,4,,Middle,Delhi,,,,,,,,,,,75,1.5,5000,1,1,75,3,,,2500,2,,,,,,,,,,,,,37.5,1.5,,37.5,1.5,,,,,,,,,,,,,1,1,1,1,1,,,
2,DailyDump,11,184,02-Jan-23,10-Mar-23,16-Jan-23,Investing The Right Way,Manufacturing,Compost Bins,https://www.dailydump.org/,2006,1,1,Middle,Bangalore,,,,,,,,,,,80,4,2000,1,1,30,4,50,10,750,1,,,,30,4,50,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,GharSoaps,12,185,02-Jan-23,10-Mar-23,17-Jan-23,Pitchers Ki Undying Spirit,Beauty/Fashion,Pure Organic Soaps,https://www.gharsoaps.shop/,,2,,Middle,Pune,,,,,,,,,,,60,2,3000,1,1,60,4,,,1500,1,,,,,,,,,,,,,60,4,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,Janitri,12,186,02-Jan-23,10-Mar-23,17-Jan-23,Pitchers Ki Undying Spirit,Medical/Health,Pregnancy Monitoring systems,https://www.janitri.in/,2021,1,,Middle,Alwar,,,,,,,,,,,100,2.5,4000,1,1,100,2.5,,,4000,1,,,,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,JaipurWatchCompany,12,187,02-Jan-23,10-Mar-23,17-Jan-23,Pitchers Ki Undying Spirit,Manufacturing,Made in India Imperial Automatic Watches,https://jaipur.watch/,,1,,Middle,Jaipur,,,75,,,,,,,,50,2,2500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,InsideFPV,13,188,02-Jan-23,10-Mar-23,18-Jan-23,Up And Coming Business Ideas,Manufacturing,Plug and Fly Drones,https://www.insidefpv.com/,,2,1,Young,Surat,,,,,,,,,,,75,4,1875,1,1,75,15,,,500,4,,,,18.75,3.75,,,,,,,,18.75,3.75,,18.75,3.75,,,,,18.75,3.75,,,,,,,1,,1,1,1,,1,
2,Angrakhaa,13,189,02-Jan-23,10-Mar-23,18-Jan-23,Up And Coming Business Ideas,Beauty/Fashion,Contemporary Indian clothing,https://www.angrakhaa.com/,2018,,2,Young,Delhi,,,,,,,,,,,40,5,800,1,1,40,20,,,200,1,,,,,,,,,,,,,,,,,,,,,,40,20,,,,,,,1,,1,1,1,,1,
2,Diabexy,13,190,02-Jan-23,10-Mar-23,18-Jan-23,Up And Coming Business Ideas,Food and Beverage,Diabetes Friendly Food Products,https://diabexy.com/,2016,1,1,Middle,Gurgaon,,100,,,,,,,,,150,1,15000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,Kyari,14,191,02-Jan-23,10-Mar-23,19-Jan-23,Investment Worthy Ideas,Manufacturing,Smart stick Guardian,https://kyari.in/,2018,1,1,Young,Ghaziabad,,10,,,,,,,,,51,1,5100,1,1,51,6,,,850,2,,,,,,,,,,25.5,3,,,,,25.5,3,,,,,,,,,,,,,1,,1,1,1,,1,
2,MoppFoods,14,192,02-Jan-23,10-Mar-23,19-Jan-23,Investment Worthy Ideas,Food and Beverage,Mad over Parathas Pakodas,https://moppfoods.com/,,1,1,Middle,Delhi,,,,,,,,,,,75,2.25,3333.333333,1,1,75,5,,,1500,1,,,,,,,,,,,,,,,,,,,,,,75,5,,,,,,,1,,1,1,1,,1,
2,Econiture,14,193,02-Jan-23,10-Mar-23,19-Jan-23,Investment Worthy Ideas,Green/CleanTech,Furniture from plastic waste,https://www.econiture.com/,,4,,Middle,Amaravati,,,,,,,,,,,50,8,625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,Dobiee,15,194,02-Jan-23,10-Mar-23,20-Jan-23,Changing The Face Of Indian Entrepreneurship,Food and Beverage,CANDIES MUSKIEE TOYS,https://www.dobiee.com/,2021,2,,Middle,Shinde,,32,23,,,,,,,,72,2,3600,1,1,72,6.5,,,1107.692308,1,,,,,,,,,,,,,,,,,,,,,,72,6.5,,,,,,,1,,1,1,1,,1,
2,FastBeetle,15,195,02-Jan-23,10-Mar-23,20-Jan-23,Changing The Face Of Indian Entrepreneurship,Business Services,Local courier and parcel service,https://www.fastbeetle.com/,2019,2,,Young,Srinagar,,25,54,,,yes,,,,,90,3,3000,1,1,90,7.5,,,1200,2,,,,,,,,,,,,,45,3.75,,45,3.75,,,,,,,,,,,,,1,,1,1,1,,1,
2,Pflow,15,196,02-Jan-23,10-Mar-23,20-Jan-23,Changing The Face Of Indian Entrepreneurship,Medical/Health,Disposable uroflowmetry system,https://tejnaksh.com/our-domains/healthcare-equipment/p-flow/,2021,1,1,Middle,Dhule,,,80,,,,,,,,60,1,6000,1,1,60,6,,,1000,2,,,,30,3,,,,,,,,,,,,,,,,,30,3,,,,,,,1,,1,1,1,,1,
2,VSMani,16,197,02-Jan-23,10-Mar-23,23-Jan-23,Pitchers Ki Taiyyari,Food and Beverage,Coffee and snacks,https://vsmani.com/,2020,3,,Middle,Bangalore,,63,,,,yes,,,,,60,1.5,4000,1,1,19,1,41,10,1900,1,,,,19,1,41,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,Sepal,16,198,02-Jan-23,10-Mar-23,23-Jan-23,Pitchers Ki Taiyyari,Manufacturing,Bike Accessories,https://sepal.in/,,2,,Middle,Hyderabad,,,37,,,,,,,,50,1,5000,1,1,50,2,,,2500,1,,,,,,,,,,,,,,,,50,2,,,,,,,,,,,,,1,,1,1,1,,1,
2,Solinas,16,199,02-Jan-23,10-Mar-23,23-Jan-23,Pitchers Ki Taiyyari,Business Services,"Products organise the management of pipelines,manholes and septic tanks",https://solinas.in/,2020,3,1,Middle,Chennai,120,,,,,,,,,,90,2,4500,1,1,90,3,,,3000,2,,,,,,,,,,45,1.5,,,,,45,1.5,,,,,,,,,,,,,1,,1,1,1,,1,
2,AvimeeHerbal,17,200,02-Jan-23,10-Mar-23,24-Jan-23,Innovation Hardwork And Diligence,Beauty/Fashion,Ayurveda hair skin products,https://avimeeherbal.com/,2021,3,2,Middle,Surat,,165,69,,,,,,,,280,0.5,56000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,eyenic,17,201,02-Jan-23,10-Mar-23,24-Jan-23,Innovation Hardwork And Diligence,Beauty/Fashion,Eyewear,https://eyenic.in/,2017,2,,Middle,Delhi,,15,45,21,,,,,,,75,6,1250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,ekatra,17,202,02-Jan-23,10-Mar-23,24-Jan-23,Innovation Hardwork And Diligence,Lifestyle/Home,Handmade paper goods,https://ekatrahandmade.com/,2019,,2,Middle,Kota,,5,80,28,,,,,,,40,10,400,1,1,20,20,20,,100,2,,,,,,,,,,,,,,,,10,10,10,,,,10,10,10,,,,,,1,,1,1,1,,1,
2,Raasa,18,203,02-Jan-23,10-Mar-23,25-Jan-23,Business Ideas With Potential,Food and Beverage,Food karts,https://raasakarts.com/,2022,1,,Middle,Delhi,,,,,,,,,,,50,5,1000,1,1,50,25,,,200,1,,,,,,,,,,50,25,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,NeoMotion,18,204,02-Jan-23,10-Mar-23,25-Jan-23,Business Ideas With Potential,Manufacturing,Wheelchairs,https://www.neomotion.in/,2020,3,,Middle,Chennai,470,,,,,,,,,,100,1,10000,1,1,100,1,,,10000,1,,,,,,,,,,,,,,,,100,1,,,,,,,,,,,,,1,,1,1,1,,1,
2,licksters,18,205,02-Jan-23,10-Mar-23,25-Jan-23,Business Ideas With Potential,Food and Beverage,Icecreams ice-pops,https://www.licksters.com/,,1,1,Middle,Nagpur,86,14,,,,,,,,,50,5,1000,1,1,25,5,25,,500,1,,,,,,,,,,,,,,,,,,,,,,25,5,25,,,,,,1,,1,1,1,,1,
2,Sayonara,18,206,02-Jan-23,10-Mar-23,25-Jan-23,Business Ideas With Potential,Beauty/Fashion,Petticoat,,,1,,Middle,Kolkata,0,,,,,,,yes,,,100,1,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,
2,PMV,19,207,02-Jan-23,10-Mar-23,26-Jan-23,Building Brands For India,Vehicles/Electrical Vehicles,Personal Mobility Vehicle,https://pmvelectric.com/,2018,1,,Middle,Mumbai,0,,,,,,,,,,100,1,10000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,SpiceStory,19,208,02-Jan-23,10-Mar-23,26-Jan-23,Building Brands For India,Food and Beverage,Indian Sauces Chutneys,https://spice-story.in/,2019,2,1,Middle,Mumbai,410,57,,,,,,,,,70,2,3500,1,1,70,5,,,1400,1,,,,70,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Bullspree,19,209,02-Jan-23,10-Mar-23,26-Jan-23,Building Brands For India,Technology/Software,App to learn stock market basics,https://bullspree.com/,2020,3,,Middle,Ahmedabad,,,,,,yes,,,,,75,1.5,5000,1,1,75,2.86,,,2622.377622,2,,,,,,,,,,,,,37.5,1.43,,37.5,1.43,,,,,,,,,,,,,1,1,1,1,1,,,
2,Snitch,20,210,02-Jan-23,10-Mar-23,27-Jan-23,Nurturing Indian Entrepreneurs,Beauty/Fashion,Menswear,https://www.snitch.co.in/,2020,1,,Middle,Bangalore,,,,,,,,,,,150,0.5,30000,1,1,150,1.5,,,10000,5,,,,30,0.3,,30,0.3,,30,0.3,,30,0.3,,30,0.3,,,,,,,,,,,,,1,1,1,1,1,,,
2,Portl,20,211,02-Jan-23,10-Mar-23,27-Jan-23,Nurturing Indian Entrepreneurs,Business Services,Portl studio gym,https://portl.co/,2021,3,,Middle,Hyderabad,,,45,,,,,,,,150,1,15000,1,1,150,2.5,,,6000,3,,,,50,0.833,,,,,,,,50,0.833,,50,0.833,,,,,,,,,,,,,1,1,1,1,1,,,
2,FatToSlim,20,212,02-Jan-23,10-Mar-23,27-Jan-23,Nurturing Indian Entrepreneurs,Beauty/Fashion,Diet Plan Weight Loss,http://fattoslimbangalore.com/,2016,,1,Middle,Bangalore,,14,,,,,,,,,20,1,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,CheeseCake&Co.,21,213,02-Jan-23,10-Mar-23,30-Jan-23,Adhbhut Aur Anokhe Entrepreneurs,Food and Beverage,Cakes Slices,https://cheesecakeco.in/,2018,1,1,Middle,Delhi,,194,,,,,,,,,100,2,5000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Dabble,21,214,02-Jan-23,10-Mar-23,30-Jan-23,Adhbhut Aur Anokhe Entrepreneurs,Manufacturing,Paints Crayons Brushes,https://dabbleplayart.com/,2018,,2,Middle,Bangalore,33,8.7,75,,,,,,,,50,10,500,1,1,15,10,35,0,150,1,,,,,,,,,,,,,15,10,35,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,CloudTailor,21,215,02-Jan-23,10-Mar-23,30-Jan-23,Adhbhut Aur Anokhe Entrepreneurs,Business Services,Custom tailor online,https://www.cloudtailor.com/,2020,2,1,Middle,"Bangalore,Hyderabad",,34,,,,yes,,,,,100,1.4,7142.857143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,BeUnic,21,216,02-Jan-23,10-Mar-23,30-Jan-23,Adhbhut Aur Anokhe Entrepreneurs,Business Services,Platform for LGBTQ+ creators and entrepreneurs,https://beunic.in/,2019,1,1,Middle,Noida,50,6,,,,,,,,,100,10,1000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,Broomees,22,217,02-Jan-23,10-Mar-23,31-Jan-23,Making Big Businesses,Business Services,Helpers homemakers for your home,https://broomees.com/,2020,2,1,Middle,Delhi,,,,,,,,,,,80,2,4000,1,1,100,3,,,3333.333333,3,,,,33.33,1,,,,,,,,33.33,1,,33.33,1,,,,,,,,,,,,,1,1,1,1,1,,,
2,Ravel,22,218,02-Jan-23,10-Mar-23,31-Jan-23,Making Big Businesses,Beauty/Fashion,Custom Hair Products,https://www.ravelcare.com/,2021,1,,Middle,Amaravati,,40,,,,,,,,,75,2.5,3000,1,1,75,10,,,750,1,,,,,,,,,,75,10,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,HoneyVeda,22,219,02-Jan-23,10-Mar-23,31-Jan-23,Making Big Businesses,Food and Beverage,Honey in natural nutritious form,https://www.honeyveda.in/,,2,,Middle,Ahmedabad,53,,20,,,,,,,,75,7.5,1000,1,1,50,20,25,12,250,2,,,,,,,25,10,12.5,25,10,12.5,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,PadCare,23,220,02-Jan-23,10-Mar-23,01-Feb-23,Changing The World,Manufacturing,Menstrual hygiene disposal solution,https://www.padcarelabs.com/,2018,1,,Young,Pune,,14,,,,yes,,,,,50,2,2500,1,1,100,4,,,2500,4,,,,25,1,,25,1,,25,1,,,,,25,1,,,,,,,,,,,,,1,1,1,1,1,,,
2,SwadeshiBlessings,23,221,02-Jan-23,10-Mar-23,01-Feb-23,Changing The World,Lifestyle/Home,Clay utensils and cookwares,https://www.swadeshiblessings.in/,2020,1,2,Middle,Udaipur,120,28,60,,,,,,,,50,5,1000,1,1,25,5,25,12,500,2,,,,12.5,2.5,12.5,12.5,2.5,12.5,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
2,OLL,23,222,02-Jan-23,10-Mar-23,01-Feb-23,Changing The World,Technology/Software,Online Live Learning Skill development classes,https://www.oll.co/,,1,,Young,Mumbai,,,,,,,,,,,30,2,1500,1,1,30,5,,,600,2,,,,,,,15,2.5,,,,,,,,15,2.5,,,,,,,,,,,,,1,1,1,1,1,,,
2,Febris,23,223,02-Jan-23,10-Mar-23,01-Feb-23,Changing The World,Medical/Health,"Scrubs, Lab Coats & Medical Apparel",https://www.febris.in/,2018,2,,Middle,Ferozepur,110,12,,20,,,,,,,100,2.5,4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,
